R, G, B
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
12,14,14
14,14,14
12,14,14
12,14,14
14,14,14
13,14,14
12,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
14,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
12,14,14
12,14,14
14,14,14
14,14,14
15,14,14
14,14,14
12,14,14
15,14,14
14,14,14
12,14,14
16,14,14
14,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
14,14,14
12,14,14
15,14,14
15,14,14
15,14,14
14,14,14
13,14,14
15,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
15,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
15,14,14
15,14,14
15,14,14
16,14,14
16,14,14
16,14,14
16,14,14
15,14,14
15,14,14
15,14,14
16,14,14
16,14,14
16,14,14
16,14,14
16,14,14
17,14,14
17,14,14
17,14,14
18,14,14
18,14,14
20,14,14
20,14,14
21,14,14
20,14,14
22,14,14
21,14,14
21,14,14
20,14,14
20,14,14
18,14,14
20,14,14
20,14,14
21,14,14
21,14,14
21,14,14
19,14,14
18,14,14
18,14,14
17,14,14
17,14,14
16,14,14
17,14,14
16,14,14
16,14,14
16,14,14
13,14,14
16,14,14
15,14,14
14,14,14
15,14,14
15,14,14
13,14,14
14,14,14
13,14,14
14,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
11,14,14
14,14,14
11,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
11,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
11,14,14
12,14,14
13,14,14
12,14,14
14,14,14
12,14,14
12,14,14
14,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
11,14,14
13,14,14
12,14,14
13,14,14
11,14,14
13,14,14
12,14,14
14,14,14
12,14,14
12,14,14
12,14,14
11,14,14
11,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
12,14,14
14,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
13,14,14
12,14,14
11,14,14
12,14,14
14,14,14
11,14,14
13,14,14
12,14,14
12,14,14
14,14,14
12,14,14
12,14,14
12,14,14
14,14,14
11,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
11,14,14
14,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
15,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
15,14,14
15,14,14
14,14,14
14,14,14
15,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
12,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
14,14,14
15,14,14
13,14,14
15,14,14
13,14,14
15,14,14
13,14,14
15,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
15,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
15,14,14
13,14,14
15,14,14
16,14,14
16,14,14
16,14,14
17,14,14
17,14,14
18,14,14
17,14,14
19,14,14
17,14,14
18,14,14
19,14,14
19,14,14
20,14,14
22,14,14
26,14,14
22,14,14
23,14,14
23,14,14
21,14,14
23,14,14
19,14,14
21,14,14
20,14,14
20,14,14
25,14,14
23,14,14
19,14,14
21,14,14
19,14,14
18,14,14
17,14,14
17,14,14
17,14,14
16,14,14
14,14,14
16,14,14
15,14,14
15,14,14
13,14,14
15,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
15,14,14
14,14,14
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
11,13,13
13,13,13
12,13,13
13,13,13
12,13,13
11,13,13
13,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
14,13,13
13,13,13
12,13,13
10,13,13
13,13,13
11,13,13
13,13,13
12,13,13
13,13,13
11,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
11,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
12,13,13
14,13,13
13,13,13
12,13,13
12,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
11,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
11,13,13
12,13,13
12,13,13
13,13,13
11,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
14,13,13
12,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
12,13,13
14,13,13
13,13,13
14,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
12,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
15,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
12,13,13
13,13,13
14,13,13
15,13,13
12,13,13
12,13,13
14,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
13,13,13
14,13,13
16,13,13
13,13,13
15,13,13
15,13,13
15,13,13
16,13,13
16,13,13
17,13,13
16,13,13
16,13,13
18,13,13
17,13,13
18,13,13
19,13,13
19,13,13
20,13,13
20,13,13
21,13,13
23,13,13
30,13,13
25,13,13
23,13,13
22,13,13
22,13,13
21,13,13
21,13,13
21,13,13
21,13,13
20,13,13
25,13,13
28,13,13
22,13,13
21,13,13
18,13,13
18,13,13
17,13,13
18,13,13
16,13,13
16,13,13
16,13,13
14,13,13
15,13,13
16,13,13
14,13,13
15,13,13
13,13,13
14,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
11,14,14
14,14,14
13,14,14
13,14,14
12,14,14
12,14,14
11,14,14
12,14,14
11,14,14
13,14,14
11,14,14
14,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
11,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
10,14,14
13,14,14
12,14,14
12,14,14
11,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
14,14,14
13,14,14
11,14,14
12,14,14
13,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
10,14,14
13,14,14
12,14,14
14,14,14
14,14,14
11,14,14
13,14,14
14,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
12,14,14
15,14,14
13,14,14
15,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
15,14,14
11,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
12,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
15,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
15,14,14
15,14,14
15,14,14
15,14,14
15,14,14
15,14,14
15,14,14
16,14,14
17,14,14
16,14,14
16,14,14
18,14,14
17,14,14
17,14,14
17,14,14
20,14,14
20,14,14
21,14,14
20,14,14
22,14,14
26,14,14
26,14,14
27,14,14
28,14,14
28,14,14
27,14,14
25,14,14
28,14,14
25,14,14
23,14,14
21,14,14
21,14,14
25,14,14
25,14,14
21,14,14
21,14,14
17,14,14
16,14,14
16,14,14
16,14,14
16,14,14
14,14,14
17,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
12,14,14
14,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
11,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
14,14,14
11,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
14,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
11,14,14
12,14,14
13,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
11,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
15,14,14
13,14,14
13,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
13,14,14
14,14,14
14,14,14
15,14,14
15,14,14
16,14,14
14,14,14
12,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
12,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
14,14,14
12,14,14
13,14,14
15,14,14
13,14,14
14,14,14
14,14,14
14,14,14
16,14,14
14,14,14
15,14,14
15,14,14
15,14,14
15,14,14
16,14,14
16,14,14
18,14,14
17,14,14
17,14,14
19,14,14
19,14,14
20,14,14
20,14,14
24,14,14
27,14,14
31,14,14
30,14,14
33,14,14
31,14,14
36,14,14
44,14,14
42,14,14
39,14,14
37,14,14
32,14,14
24,14,14
23,14,14
23,14,14
25,14,14
24,14,14
23,14,14
19,14,14
16,14,14
18,14,14
17,14,14
17,14,14
16,14,14
15,14,14
15,14,14
16,14,14
16,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
12,15,15
12,15,15
11,15,15
12,15,15
12,15,15
12,15,15
12,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
11,15,15
11,15,15
12,15,15
13,15,15
12,15,15
11,15,15
13,15,15
12,15,15
11,15,15
12,15,15
13,15,15
13,15,15
11,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
12,15,15
12,15,15
14,15,15
12,15,15
11,15,15
13,15,15
11,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
14,15,15
14,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
14,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
12,15,15
14,15,15
12,15,15
13,15,15
12,15,15
12,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
11,15,15
13,15,15
13,15,15
14,15,15
11,15,15
12,15,15
12,15,15
13,15,15
11,15,15
13,15,15
14,15,15
13,15,15
14,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
14,15,15
12,15,15
14,15,15
14,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
14,15,15
11,15,15
13,15,15
14,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
14,15,15
14,15,15
13,15,15
15,15,15
14,15,15
15,15,15
15,15,15
15,15,15
16,15,15
13,15,15
13,15,15
14,15,15
13,15,15
14,15,15
16,15,15
15,15,15
14,15,15
14,15,15
14,15,15
12,15,15
14,15,15
13,15,15
14,15,15
14,15,15
14,15,15
13,15,15
13,15,15
16,15,15
14,15,15
14,15,15
13,15,15
15,15,15
13,15,15
13,15,15
12,15,15
13,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
14,15,15
14,15,15
13,15,15
15,15,15
13,15,15
14,15,15
12,15,15
14,15,15
13,15,15
14,15,15
14,15,15
13,15,15
14,15,15
15,15,15
14,15,15
14,15,15
15,15,15
15,15,15
14,15,15
15,15,15
16,15,15
15,15,15
17,15,15
17,15,15
18,15,15
16,15,15
17,15,15
18,15,15
18,15,15
20,15,15
25,15,15
26,15,15
32,15,15
44,15,15
49,15,15
50,15,15
50,15,15
49,15,15
53,15,15
56,15,15
56,15,15
58,15,15
49,15,15
38,15,15
31,15,15
25,15,15
24,15,15
26,15,15
23,15,15
26,15,15
21,15,15
18,15,15
17,15,15
17,15,15
16,15,15
15,15,15
15,15,15
15,15,15
15,15,15
13,15,15
14,15,15
16,15,15
14,15,15
12,15,15
14,15,15
13,15,15
13,15,15
14,15,15
13,15,15
13,15,15
14,15,15
12,15,15
12,15,15
11,15,15
13,15,15
12,15,15
13,15,15
12,15,15
11,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
11,15,15
13,15,15
12,15,15
14,15,15
13,15,15
12,15,15
11,15,15
14,15,15
13,15,15
11,15,15
13,15,15
11,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
12,15,15
12,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
11,15,15
13,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
13,15,15
14,15,15
13,15,15
13,15,15
14,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
12,15,15
12,15,15
11,15,15
11,15,15
12,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
14,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
11,15,15
13,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
14,15,15
13,15,15
14,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
14,15,15
12,15,15
13,15,15
13,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
14,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,15,15
14,15,15
14,15,15
15,15,15
14,15,15
13,15,15
13,15,15
14,15,15
15,15,15
15,15,15
14,15,15
15,15,15
14,15,15
14,15,15
14,15,15
13,15,15
14,15,15
13,15,15
13,15,15
15,15,15
15,15,15
12,15,15
14,15,15
15,15,15
14,15,15
13,15,15
14,15,15
13,15,15
14,15,15
13,15,15
14,15,15
13,15,15
12,15,15
12,15,15
12,15,15
12,15,15
14,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
14,15,15
14,15,15
13,15,15
14,15,15
14,15,15
13,15,15
13,15,15
13,15,15
14,15,15
14,15,15
15,15,15
13,15,15
14,15,15
14,15,15
14,15,15
14,15,15
14,15,15
14,15,15
14,15,15
15,15,15
14,15,15
14,15,15
16,15,15
15,15,15
16,15,15
15,15,15
15,15,15
17,15,15
17,15,15
16,15,15
18,15,15
17,15,15
20,15,15
18,15,15
20,15,15
24,15,15
28,15,15
42,15,15
54,15,15
60,15,15
67,15,15
68,15,15
65,15,15
64,15,15
66,15,15
67,15,15
67,15,15
65,15,15
63,15,15
57,15,15
47,15,15
35,15,15
27,15,15
30,15,15
23,15,15
21,15,15
20,15,15
18,15,15
20,15,15
18,15,15
16,15,15
15,15,15
14,15,15
16,15,15
14,15,15
17,15,15
15,15,15
14,15,15
14,15,15
14,15,15
14,15,15
13,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
11,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
13,13,13
13,13,13
13,13,13
10,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
14,13,13
12,13,13
13,13,13
14,13,13
12,13,13
14,13,13
11,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
11,13,13
13,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
12,13,13
12,13,13
14,13,13
12,13,13
12,13,13
11,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
14,13,13
12,13,13
14,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
14,13,13
11,13,13
15,13,13
13,13,13
13,13,13
14,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
15,13,13
14,13,13
13,13,13
14,13,13
15,13,13
15,13,13
16,13,13
14,13,13
15,13,13
15,13,13
14,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
15,13,13
14,13,13
14,13,13
16,13,13
15,13,13
15,13,13
17,13,13
17,13,13
16,13,13
17,13,13
18,13,13
19,13,13
22,13,13
23,13,13
30,13,13
43,13,13
62,13,13
69,13,13
73,13,13
81,13,13
82,13,13
78,13,13
74,13,13
72,13,13
74,13,13
71,13,13
70,13,13
65,13,13
66,13,13
58,13,13
50,13,13
34,13,13
26,13,13
24,13,13
20,13,13
18,13,13
20,13,13
17,13,13
17,13,13
15,13,13
17,13,13
16,13,13
14,13,13
15,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
12,13,13
14,13,13
13,15,15
12,15,15
12,15,15
12,15,15
13,15,15
11,15,15
11,15,15
12,15,15
11,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
11,15,15
13,15,15
14,15,15
14,15,15
13,15,15
12,15,15
12,15,15
12,15,15
11,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
14,15,15
11,15,15
13,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
14,15,15
12,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
14,15,15
12,15,15
12,15,15
12,15,15
11,15,15
12,15,15
13,15,15
13,15,15
14,15,15
12,15,15
12,15,15
14,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
14,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
13,15,15
14,15,15
12,15,15
13,15,15
14,15,15
13,15,15
13,15,15
11,15,15
12,15,15
13,15,15
12,15,15
13,15,15
14,15,15
13,15,15
13,15,15
13,15,15
14,15,15
14,15,15
13,15,15
14,15,15
13,15,15
12,15,15
14,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,15,15
14,15,15
14,15,15
12,15,15
14,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
14,15,15
13,15,15
14,15,15
13,15,15
14,15,15
14,15,15
13,15,15
15,15,15
15,15,15
14,15,15
13,15,15
15,15,15
13,15,15
16,15,15
14,15,15
14,15,15
15,15,15
14,15,15
13,15,15
14,15,15
15,15,15
15,15,15
15,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,15,15
14,15,15
13,15,15
13,15,15
15,15,15
13,15,15
14,15,15
13,15,15
13,15,15
12,15,15
14,15,15
13,15,15
14,15,15
14,15,15
13,15,15
12,15,15
14,15,15
14,15,15
14,15,15
16,15,15
15,15,15
14,15,15
14,15,15
15,15,15
13,15,15
14,15,15
13,15,15
14,15,15
15,15,15
14,15,15
15,15,15
14,15,15
15,15,15
15,15,15
14,15,15
15,15,15
15,15,15
17,15,15
17,15,15
16,15,15
17,15,15
17,15,15
17,15,15
18,15,15
22,15,15
27,15,15
40,15,15
60,15,15
71,15,15
68,15,15
68,15,15
81,15,15
80,15,15
82,15,15
79,15,15
80,15,15
78,15,15
75,15,15
70,15,15
70,15,15
71,15,15
71,15,15
58,15,15
46,15,15
30,15,15
23,15,15
20,15,15
19,15,15
19,15,15
16,15,15
17,15,15
17,15,15
15,15,15
15,15,15
16,15,15
14,15,15
16,15,15
14,15,15
15,15,15
14,15,15
14,15,15
13,15,15
15,15,15
14,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
11,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
12,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
14,15,15
13,15,15
14,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
14,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
14,15,15
14,15,15
14,15,15
13,15,15
13,15,15
12,15,15
13,15,15
13,15,15
12,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
14,15,15
13,15,15
12,15,15
12,15,15
12,15,15
12,15,15
12,15,15
13,15,15
11,15,15
12,15,15
13,15,15
13,15,15
14,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
11,15,15
13,15,15
14,15,15
13,15,15
14,15,15
12,15,15
12,15,15
14,15,15
13,15,15
12,15,15
12,15,15
13,15,15
11,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
12,15,15
13,15,15
14,15,15
13,15,15
13,15,15
12,15,15
12,15,15
13,15,15
13,15,15
13,15,15
13,15,15
13,15,15
15,15,15
12,15,15
14,15,15
13,15,15
12,15,15
12,15,15
13,15,15
12,15,15
15,15,15
13,15,15
13,15,15
